"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,23.9,23.9,76.1,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville rejettent l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 76,1 pour cent de non. Aire-la-Ville a rejeté le texte, contrairement à son canton."
6602,2.5,2.5,97.5,"Anières (GE)","Les habitants d'Anières rejettent l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 97,5 pour cent de non. Anières a rejeté le texte, contrairement à son canton."
6603,37.2,37.2,62.8,"Avully (GE)","Les habitants d'Avully s'opposent à l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 62,8 pour cent de non. Avully a rejeté le texte, contrairement à son canton."
6604,25.5,25.5,74.5,"Avusy (GE)","A Avusy, les habitants disent non à 74,5 pour cent à l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel. Avusy a rejeté le texte, contrairement à son canton."
6605,25.8,25.8,74.2,"Bardonnex (GE)","Les habitants de Bardonnex s'opposent à l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 74,2 pour cent de non. Bardonnex a rejeté le texte, contrairement à son canton."
6606,60.8,60.8,39.2,"Bellevue (GE)","Les habitants de Bellevue approuvent l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 60,8 pour cent de oui. Bellevue a approuvé le texte, tout comme son canton."
6607,7.8,7.8,92.2,"Bernex (GE)","Les habitants de Bernex s'opposent à l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 92,2 pour cent de non. Bernex a rejeté le texte, contrairement à son canton."
6608,11.4,11.4,88.6,"Carouge (GE)","Les habitants de Carouge (GE) rejettent l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 88,6 pour cent de non. Carouge (GE) a rejeté le texte, contrairement à son canton."
6609,70.1,70.1,29.9,"Cartigny (GE)","A Cartigny, les habitants disent oui à 70,1 pour cent à l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel. Cartigny a approuvé le texte, tout comme son canton."
6610,77.2,77.2,22.8,"Céligny (GE)","Les habitants de Céligny acceptent d'inscrire dans la constitution cantonale le ""Cé qu'è lainô"" en tant qu'hymne officiel avec 77,2 pour cent de oui. Céligny a approuvé le texte, tout comme son canton."
6611,32.9,32.9,67.1,"Chancy (GE)","Les habitants de Chancy rejettent l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 67,1 pour cent de non. Chancy a rejeté le texte, contrairement à son canton."
6612,63.1,63.1,36.9,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries acceptent d'inscrire dans la constitution cantonale le ""Cé qu'è lainô"" en tant qu'hymne officiel avec 63,1 pour cent de oui. Chêne-Bougeries a approuvé le texte, tout comme son canton."
6613,47.3,47.3,52.7,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg rejettent l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel avec 52,7 pour cent de non. Chêne-Bourg a rejeté le texte, contrairement à son canton."
6614,64.2,64.2,35.8,"Choulex (GE)","A Choulex, les habitants disent oui à 64,2 pour cent à l'inscription dans la constitution cantonale du ""Cé qu'è lainô"" en tant qu'hymne officiel. Choulex a approuvé le texte, tout comme son canton."
