"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6702,70.6,70.6,29.4,"Boécourt (JU)","A Boécourt, les habitants disent oui à 70,6 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite. Boécourt a approuvé l'initiative, contrairement à son canton."
6703,61.8,61.8,38.2,"Bourrignon (JU)","Les habitants de Bourrignon approuvent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 61,8 pour cent des voix. Bourrignon a approuvé l'initiative, contrairement à son canton."
6704,31.3,31.3,68.7,"Châtillon (JU)","Les habitants de Châtillon (JU) rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 68,7 pour cent de non. Châtillon (JU) a rejeté l'initiative, tout comme son canton."
6706,68.2,68.2,31.8,"Courchapoix (JU)","A Courchapoix, les habitants disent oui à 68,2 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite. Courchapoix a approuvé l'initiative, contrairement à son canton."
6708,82.6,82.6,17.4,"Courrendlin (JU)","Les habitants de Courrendlin acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 82,6 pour cent de oui. Courrendlin a approuvé l'initiative, contrairement à son canton."
6709,85.6,85.6,14.4,"Courroux (JU)","A Courroux, les habitants sont favorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 85,6 pour cent des suffrages. Courroux a approuvé l'initiative, contrairement à son canton."
6710,32.1,32.1,67.9,"Courtételle (JU)","A Courtételle, les habitants sont défavorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 67,9 pour cent des voix. Courtételle a rejeté l'initiative, tout comme son canton."
6711,40.3,40.3,59.7,"Delémont (JU)","Les habitants de Delémont rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 59,7 pour cent de non. Delémont a rejeté l'initiative, tout comme son canton."
6712,28.8,28.8,71.2,"Develier (JU)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite ne passe pas la rampe à Develier avec 71,2 pour cent de non. Develier a rejeté l'initiative, tout comme son canton."
6713,33.7,33.7,66.3,"Ederswiler (JU)","Les habitants d'Ederswiler s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 66,3 pour cent de non. Ederswiler a rejeté l'initiative, tout comme son canton."
6715,89.3,89.3,10.7,"Mervelier (JU)","C'est oui à 89,3 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Mervelier. Mervelier a approuvé l'initiative, contrairement à son canton."
6716,21.2,21.2,78.8,"Mettembert (JU)","Les habitants de Mettembert s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 78,8 pour cent de non. Mettembert a rejeté l'initiative, tout comme son canton."
6718,16.6,16.6,83.4,"Movelier (JU)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite échoue à Movelier avec 83,4 pour cent des suffrages. Movelier a rejeté l'initiative, tout comme son canton."
6719,68.2,68.2,31.8,"Pleigne (JU)","Les électeurs de Pleigne valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 68,2 pour cent des voix. Pleigne a approuvé l'initiative, contrairement à son canton."
6721,41.8,41.8,58.2,"Rossemaison (JU)","Les habitants de Rossemaison s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 58,2 pour cent de non. Rossemaison a rejeté l'initiative, tout comme son canton."
6722,37.7,37.7,62.3,"Saulcy (JU)","A Saulcy, les habitants disent non à 62,3 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite. Saulcy a rejeté l'initiative, tout comme son canton."
6724,38.5,38.5,61.5,"Soyhières (JU)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite ne passe pas la rampe à Soyhières avec 61,5 pour cent de non. Soyhières a rejeté l'initiative, tout comme son canton."
6729,72.6,72.6,27.4,"Haute-Sorne (JU)","Les électeurs de Haute-Sorne valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 72,6 pour cent des voix. Haute-Sorne a approuvé l'initiative, contrairement à son canton."
6730,24.6,24.6,75.4,"Val Terbi (JU)","C'est non à 75,4 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Val Terbi. Val Terbi a rejeté l'initiative, tout comme son canton."
6741,47.6,47.6,52.4,"Le Bémont (JU)","Les habitants du Bémont (JU) s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 52,4 pour cent de non. Le Bémont (JU) a rejeté l'initiative, tout comme son canton."
6742,65.5,65.5,34.5,"Les Bois (JU)","Les électeurs des Bois valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 65,5 pour cent des voix. Les Bois a approuvé l'initiative, contrairement à son canton."
6743,37.1,37.1,62.9,"Les Breuleux (JU)","Aux Breuleux, les habitants disent non à 62,9 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite. Les Breuleux a rejeté l'initiative, tout comme son canton."
6745,82.7,82.7,17.3,"Les Enfers (JU)","Aux Enfers, les habitants disent oui à 82,7 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite. Les Enfers a approuvé l'initiative, contrairement à son canton."
6748,44.4,44.4,55.6,"Les Genevez (JU)","C'est non à 55,6 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite aux Genevez (JU). Les Genevez (JU) a rejeté l'initiative, tout comme son canton."
6750,24.1,24.1,75.9,"Lajoux (JU)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite échoue à Lajoux (JU) avec 75,9 pour cent des suffrages. Lajoux (JU) a rejeté l'initiative, tout comme son canton."
6751,38.2,38.2,61.8,"Montfaucon (JU)","Les habitants de Montfaucon s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 61,8 pour cent de non. Montfaucon a rejeté l'initiative, tout comme son canton."
6753,9.9,9.9,90.1,"Muriaux (JU)","Les habitants de Muriaux rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 90,1 pour cent de non. Muriaux a rejeté l'initiative, tout comme son canton."
6754,33.1,33.1,66.9,"Le Noirmont (JU)","Les habitants du Noirmont rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 66,9 pour cent de non. Le Noirmont a rejeté l'initiative, tout comme son canton."
6757,55.7,55.7,44.3,"Saignelégier (JU)","A Saignelégier, les habitants disent oui à 55,7 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite. Saignelégier a approuvé l'initiative, contrairement à son canton."
6758,54,54,46,"Saint-Brais (JU)","Les électeurs de Saint-Brais valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 54 pour cent des voix. Saint-Brais a approuvé l'initiative, contrairement à son canton."
6759,91.7,91.7,8.3,"Soubey (JU)","Les habitants de Soubey acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 91,7 pour cent de oui. Le plus fort pourcentage de oui du canton du Jura a été obtenu à Soubey."
6771,74.3,74.3,25.7,"Alle (JU)","Les habitants d'Alle acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 74,3 pour cent de oui. Alle a approuvé l'initiative, contrairement à son canton."
6774,66.8,66.8,33.2,"Boncourt (JU)","Les habitants de Boncourt approuvent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 66,8 pour cent des voix. Boncourt a approuvé l'initiative, contrairement à son canton."
6778,89.9,89.9,10.1,"Bure (JU)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite passe la rampe à Bure avec 89,9 pour cent de oui. Bure a approuvé l'initiative, contrairement à son canton."
6781,48,48,52,"Coeuve (JU)","Les habitants de Coeuve s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 52 pour cent de non. Coeuve a rejeté l'initiative, tout comme son canton."
6782,82.5,82.5,17.5,"Cornol (JU)","Les habitants de Cornol acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 82,5 pour cent de oui. Cornol a approuvé l'initiative, contrairement à son canton."
6783,40.3,40.3,59.7,"Courchavon (JU)","Les habitants de Courchavon s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 59,7 pour cent de non. Courchavon a rejeté l'initiative, tout comme son canton."
6784,58.8,58.8,41.2,"Courgenay (JU)","Les habitants de Courgenay acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 58,8 pour cent de oui. Courgenay a approuvé l'initiative, contrairement à son canton."
6785,45.5,45.5,54.5,"Courtedoux (JU)","A Courtedoux, les habitants sont défavorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 54,5 pour cent des voix. Courtedoux a rejeté l'initiative, tout comme son canton."
6789,32.7,32.7,67.3,"Fahy (JU)","C'est non à 67,3 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Fahy. Fahy a rejeté l'initiative, tout comme son canton."
6790,48.2,48.2,51.8,"Fontenais (JU)","Les habitants de Fontenais rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 51,8 pour cent de non. Fontenais a rejeté l'initiative, tout comme son canton."
6792,49.5,49.5,50.5,"Grandfontaine (JU)","C'est non à 50,5 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Grandfontaine. Grandfontaine a rejeté l'initiative, tout comme son canton."
6800,18.5,18.5,81.5,"Porrentruy (JU)","A Porrentruy, les habitants sont défavorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 81,5 pour cent des voix. Porrentruy a rejeté l'initiative, tout comme son canton."
6806,40.8,40.8,59.2,"Vendlincourt (JU)","C'est non à 59,2 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Vendlincourt. Vendlincourt a rejeté l'initiative, tout comme son canton."
6807,3.6,3.6,96.4,"Basse-Allaine (JU)","Les habitants de Basse-Allaine rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 96,4 pour cent de non. Le plus fort pourcentage de non du canton du Jura a été obtenu à Basse-Allaine."
6808,52.9,52.9,47.1,"Clos du Doubs (JU)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite passe la rampe à Clos du Doubs avec 52,9 pour cent de oui. Clos du Doubs a approuvé l'initiative, contrairement à son canton."
6809,51,51,49,"Haute-Ajoie (JU)","C'est oui à 51 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Haute-Ajoie. Haute-Ajoie a approuvé l'initiative, contrairement à son canton."
6810,64.2,64.2,35.8,"La Baroche (JU)","Les habitants de La Baroche acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 64,2 pour cent de oui. La Baroche a approuvé l'initiative, contrairement à son canton."
