"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
3201,25,25,75,"Häggenschwil SG","Häggenschwil hat die Renteninitiative mit 75 Prozent abgelehnt. Häggenschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3202,21.2,21.2,78.8,"Muolen SG","In Muolen hat die Renteninitiative keine Mehrheit gefunden. Auf 78,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Muolen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3203,28.6,28.6,71.4,"St. Gallen SG","71,4 Prozent der Stimmbürgerinnen und Stimmbürger von St. Gallen sagen Nein zur Renteninitiative. St. Gallen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3204,28.9,28.9,71.1,"Wittenbach SG","Wittenbach hat die Renteninitiative mit 71,1 Prozent abgelehnt. Wittenbach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3211,26,26,74,"Berg SG","In Berg SG hat die Renteninitiative keine Mehrheit gefunden. Auf 74 Prozent der abgegebenen Stimmzettel stand ein Nein. Berg SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3212,26,26,74,"Eggersriet SG","Nein zur Renteninitiative in Eggersriet: Mit 74 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Eggersriet hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3213,29,29,71,"Goldach SG","Keine Mehrheit für die Renteninitiative in Goldach: Mit 2'294 Nein-Stimmen zu 936 Ja-Stimmen oder 71 Prozent hat die Gemeinde das Volksbegehren verworfen. Goldach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3214,31.7,31.7,68.3,"Mörschwil SG","68,3 Prozent der Stimmbürgerinnen und Stimmbürger von Mörschwil sagen Nein zur Renteninitiative. Mörschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3215,29.5,29.5,70.5,"Rorschach SG","Keine Mehrheit für die Renteninitiative in Rorschach: Mit 1'381 Nein-Stimmen zu 577 Ja-Stimmen oder 70,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Rorschach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3216,28.3,28.3,71.7,"Rorschacherberg SG","Nein zur Renteninitiative in Rorschacherberg: Mit 71,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Rorschacherberg hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3217,27,27,73,"Steinach SG","Steinach hat die Renteninitiative mit 73 Prozent abgelehnt. Steinach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3218,29.8,29.8,70.2,"Tübach SG","Tübach hat die Renteninitiative mit 70,2 Prozent abgelehnt. Tübach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3219,26.2,26.2,73.8,"Untereggen SG","Nein zur Renteninitiative in Untereggen: Mit 73,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Untereggen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3231,27.2,27.2,72.8,"Au SG","In Au SG hat die Stimmbevölkerung die Renteninitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,8 Prozent verworfen. Au SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3232,27.9,27.9,72.1,"Balgach SG","Keine Mehrheit für die Renteninitiative in Balgach: Mit 1'301 Nein-Stimmen zu 503 Ja-Stimmen oder 72,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Balgach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
3233,28,28,72,"Berneck SG","Nein zur Renteninitiative in Berneck mit 72 Prozent Ablehnung. Berneck hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage."
