"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,55.1,55.1,44.9,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville acceptent de diminuer le nombre de signatures requises pour déposer une initiative cantonale avec 55,1 pour cent de oui. Aire-la-Ville a approuvé le texte, tout comme son canton."
6602,57.2,57.2,42.8,"Anières (GE)","Les habitants d'Anières acceptent de diminuer le nombre de signatures requises pour déposer une initiative cantonale avec 57,2 pour cent de oui. Anières a approuvé le texte, tout comme son canton."
6603,30.6,30.6,69.4,"Avully (GE)","Les habitants d'Avully s'opposent à la diminution du nombre de signatures requises pour déposer une initiative cantonale avec 69,4 pour cent de non. Avully a rejeté le texte, contrairement à son canton."
6604,11.9,11.9,88.1,"Avusy (GE)","A Avusy, les habitants disent non à 88,1 pour cent à la diminution du nombre de signatures requises pour déposer une initiative cantonale. Avusy a rejeté le texte, contrairement à son canton."
6605,51.5,51.5,48.5,"Bardonnex (GE)","Les habitants de Bardonnex approuvent la diminution du nombre de signatures requises pour déposer une initiative cantonale avec 51,5 pour cent de oui. Bardonnex a approuvé le texte, tout comme son canton."
6606,32.7,32.7,67.3,"Bellevue (GE)","Les habitants de Bellevue s'opposent à la diminution du nombre de signatures requises pour déposer une initiative cantonale avec 67,3 pour cent de non. Bellevue a rejeté le texte, contrairement à son canton."
6607,76.7,76.7,23.3,"Bernex (GE)","Les habitants de Bernex approuvent la diminution du nombre de signatures requises pour déposer une initiative cantonale avec 76,7 pour cent de oui. Bernex a approuvé le texte, tout comme son canton."
6608,48.1,48.1,51.9,"Carouge (GE)","Les habitants de Carouge (GE) rejettent la diminution du nombre de signatures requises pour déposer une initiative cantonale avec 51,9 pour cent de non. Carouge (GE) a rejeté le texte, contrairement à son canton."
6609,40.5,40.5,59.5,"Cartigny (GE)","A Cartigny, les habitants disent non à 59,5 pour cent à la diminution du nombre de signatures requises pour déposer une initiative cantonale. Cartigny a rejeté le texte, contrairement à son canton."
6610,59.6,59.6,40.4,"Céligny (GE)","Les habitants de Céligny acceptent de diminuer le nombre de signatures requises pour déposer une initiative cantonale avec 59,6 pour cent de oui. Céligny a approuvé le texte, tout comme son canton."
6611,59.5,59.5,40.5,"Chancy (GE)","Les habitants de Chancy acceptent de diminuer le nombre de signatures requises pour déposer une initiative cantonale avec 59,5 pour cent de oui. Chancy a approuvé le texte, tout comme son canton."
6612,53.2,53.2,46.8,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries acceptent de diminuer le nombre de signatures requises pour déposer une initiative cantonale avec 53,2 pour cent de oui. Chêne-Bougeries a approuvé le texte, tout comme son canton."
6613,19.9,19.9,80.1,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg rejettent la diminution du nombre de signatures requises pour déposer une initiative cantonale avec 80,1 pour cent de non. Chêne-Bourg a rejeté le texte, contrairement à son canton."
6614,65,65,35,"Choulex (GE)","A Choulex, les habitants disent oui à 65 pour cent à la diminution du nombre de signatures requises pour déposer une initiative cantonale. Choulex a approuvé le texte, tout comme son canton."
6615,44.9,44.9,55.1,"Collex-Bossy (GE)","A Collex-Bossy, les habitants disent non à 55,1 pour cent à la diminution du nombre de signatures requises pour déposer une initiative cantonale. Collex-Bossy a rejeté le texte, contrairement à son canton."
