"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6002,50,0,0,"Brigue-Glis (VS)","Les résultats ne sont pas encore connus dans cette commune."
6004,50,0,0,"Eggerberg (VS)","Les résultats ne sont pas encore connus dans cette commune."
6007,50,0,0,"Naters (VS)","Les résultats ne sont pas encore connus dans cette commune."
6008,50,0,0,"Ried-Brig (VS)","Les résultats ne sont pas encore connus dans cette commune."
6009,50,0,0,"Simplon (VS)","Les résultats ne sont pas encore connus dans cette commune."
6010,37.5,37.5,62.5,"Termen (VS)","Les habitants de Termen rejettent l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine avec 62,5 pour cent de non."
6011,50,0,0,"Zwischbergen (VS)","Les résultats ne sont pas encore connus dans cette commune."
6021,50,0,0,"Ardon (VS)","Les résultats ne sont pas encore connus dans cette commune."
6022,50,0,0,"Chamoson (VS)","Les résultats ne sont pas encore connus dans cette commune."
6023,50,0,0,"Conthey (VS)","Les résultats ne sont pas encore connus dans cette commune."
6024,50,0,0,"Nendaz (VS)","Les résultats ne sont pas encore connus dans cette commune."
6025,50,0,0,"Vétroz (VS)","Les résultats ne sont pas encore connus dans cette commune."
6032,50,0,0,"Bourg-Saint-Pierre (VS)","Les résultats ne sont pas encore connus dans cette commune."
6033,50,0,0,"Liddes (VS)","Les résultats ne sont pas encore connus dans cette commune."
6034,50,0,0,"Orsières (VS)","Les résultats ne sont pas encore connus dans cette commune."
6035,50,0,0,"Sembrancher (VS)","Les résultats ne sont pas encore connus dans cette commune."
6037,50,0,0,"Val de Bagnes (VS)","Les résultats ne sont pas encore connus dans cette commune."
6052,50,0,0,"Bellwald (VS)","Les résultats ne sont pas encore connus dans cette commune."
6054,37.9,37.9,62.1,"Binn (VS)","L'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine ne passe pas la rampe à Binn. Les électeurs de cette petite commune sont 36 à refuser le texte."
6056,50,0,0,"Ernen (VS)","Les résultats ne sont pas encore connus dans cette commune."
6057,26,26,74,"Fiesch (VS)","A Fiesch, les habitants disent non à 74 pour cent à l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine."
6058,17.2,17.2,82.8,"Fieschertal (VS)","Les habitants de Fieschertal s'opposent à l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine avec 82,8 pour cent de non."
6061,38.2,38.2,61.8,"Lax (VS)","Les habitants de Lax s'opposent à l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine avec 61,8 pour cent de non."
6076,50,0,0,"Obergoms (VS)","Les résultats ne sont pas encore connus dans cette commune."
6077,34.2,34.2,65.8,"Goms (VS)","Les habitants de Goms s'opposent à l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine avec 65,8 pour cent de non."
6082,50,0,0,"Ayent (VS)","Les résultats ne sont pas encore connus dans cette commune."
6083,50,0,0,"Evolène (VS)","Les résultats ne sont pas encore connus dans cette commune."
6084,50,0,0,"Hérémence (VS)","Les résultats ne sont pas encore connus dans cette commune."
6087,26.8,26.8,73.2,"Saint-Martin (VS)","Les habitants de Saint-Martin (VS) s'opposent à l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine avec 73,2 pour cent de non."
6089,50,0,0,"Vex (VS)","Les résultats ne sont pas encore connus dans cette commune."
6090,50,0,0,"Mont-Noble (VS)","Les résultats ne sont pas encore connus dans cette commune."
6101,50,0,0,"Agarn (VS)","Les résultats ne sont pas encore connus dans cette commune."
6102,21.4,21.4,78.6,"Albinen (VS)","Les habitants d'Albinen s'opposent à l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine avec 78,6 pour cent de non."
6104,30.2,30.2,69.8,"Ergisch (VS)","Les habitants d'Ergisch s'opposent à l'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine avec 69,8 pour cent de non."
6109,50,0,0,"Inden (VS)","Les résultats ne sont pas encore connus dans cette commune."
6110,50,0,0,"Loèche (VS)","Les résultats ne sont pas encore connus dans cette commune."
6111,50,0,0,"Loèche-les-Bains (VS)","Les résultats ne sont pas encore connus dans cette commune."
6112,17.7,17.7,82.3,"Oberems (VS)","L'extension de l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine ne passe pas la rampe à Oberems. Les électeurs de cette petite commune sont 65 à refuser le texte."
6113,50,0,0,"Salquenen (VS)","Les résultats ne sont pas encore connus dans cette commune."
6116,50,0,0,"Varone (VS)","Les résultats ne sont pas encore connus dans cette commune."
