"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,70.2,70.2,29.8,"Châtillon (FR)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite passe la rampe à Châtillon (FR) avec 70,2 pour cent de oui. Châtillon (FR) a approuvé l'initiative, contrairement à son canton."
2011,32.8,32.8,67.2,"Cugy (FR)","C'est non à 67,2 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Cugy (FR). Cugy (FR) a rejeté l'initiative, tout comme son canton."
2016,52.7,52.7,47.3,"Fétigny (FR)","Les électeurs de Fétigny valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 52,7 pour cent des voix. Fétigny a approuvé l'initiative, contrairement à son canton."
2022,19.3,19.3,80.7,"Gletterens (FR)","A Gletterens, les habitants sont défavorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 80,7 pour cent des voix. Gletterens a rejeté l'initiative, tout comme son canton."
2025,14.9,14.9,85.1,"Lully (FR)","C'est non à 85,1 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Lully (FR). Lully (FR) a rejeté l'initiative, tout comme son canton."
2027,25,25,75,"Ménières (FR)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite échoue à Ménières avec 75 pour cent des suffrages. Ménières a rejeté l'initiative, tout comme son canton."
2029,54.1,54.1,45.9,"Montagny (FR)","Les habitants de Montagny (FR) acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 54,1 pour cent de oui. Montagny (FR) a approuvé l'initiative, contrairement à son canton."
2035,40.7,40.7,59.3,"Nuvilly (FR)","Les habitants de Nuvilly rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 59,3 pour cent de non. Nuvilly a rejeté l'initiative, tout comme son canton."
2038,74.4,74.4,25.6,"Prévondavaux (FR)","Les habitants de Prévondavaux acceptent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 74,4 pour cent de oui. Prévondavaux a approuvé l'initiative, contrairement à son canton."
2041,48.9,48.9,51.1,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 51,1 pour cent de non. Saint-Aubin (FR) a rejeté l'initiative, tout comme son canton."
2043,37.1,37.1,62.9,"Sévaz (FR)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite ne passe pas la rampe à Sévaz avec 62,9 pour cent de non. Sévaz a rejeté l'initiative, tout comme son canton."
2044,52.2,52.2,47.8,"Surpierre (FR)","Les électeurs de Surpierre valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 52,2 pour cent des voix. Surpierre a approuvé l'initiative, contrairement à son canton."
2045,45.6,45.6,54.4,"Vallon (FR)","Les habitants de Vallon s'opposent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 54,4 pour cent de non. Vallon a rejeté l'initiative, tout comme son canton."
2050,51.1,51.1,48.9,"Les Montets (FR)","Les électeurs des Montets valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 51,1 pour cent des voix. Les Montets a approuvé l'initiative, contrairement à son canton."
2051,62.9,62.9,37.1,"Delley-Portalban (FR)","A Delley-Portalban, les habitants sont favorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 62,9 pour cent des suffrages. Delley-Portalban a approuvé l'initiative, contrairement à son canton."
2053,50.8,50.8,49.2,"Belmont-Broye (FR)","C'est oui à 50,8 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Belmont-Broye. Belmont-Broye a approuvé l'initiative, contrairement à son canton."
2054,75.6,75.6,24.4,"Estavayer (FR)","A Estavayer, les habitants sont favorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 75,6 pour cent des suffrages. Estavayer a approuvé l'initiative, contrairement à son canton."
2055,73.4,73.4,26.6,"Cheyres-Châbles (FR)","Les électeurs de Cheyres-Châbles valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 73,4 pour cent des voix. Cheyres-Châbles a approuvé l'initiative, contrairement à son canton."
2061,32.3,32.3,67.7,"Auboranges (FR)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite échoue à Auboranges avec 67,7 pour cent des suffrages. Auboranges a rejeté l'initiative, tout comme son canton."
2063,42.3,42.3,57.7,"Billens-Hennens (FR)","Les habitants de Billens-Hennens rejettent l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 57,7 pour cent de non. Billens-Hennens a rejeté l'initiative, tout comme son canton."
2066,26,26,74,"Chapelle (Glâne) (FR)","C'est non à 74 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Chapelle (Glâne). Chapelle (Glâne) a rejeté l'initiative, tout comme son canton."
2067,41.1,41.1,58.9,"Le Châtelard (FR)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite ne passe pas la rampe au Châtelard avec 58,9 pour cent de non. Le Châtelard a rejeté l'initiative, tout comme son canton."
2068,71.3,71.3,28.7,"Châtonnaye (FR)","Les électeurs de Châtonnaye valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 71,3 pour cent des voix. Châtonnaye a approuvé l'initiative, contrairement à son canton."
2072,73.4,73.4,26.6,"Ecublens (FR)","C'est oui à 73,4 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Ecublens (FR). Ecublens (FR) a approuvé l'initiative, contrairement à son canton."
2079,63.1,63.1,36.9,"Grangettes (FR)","C'est oui à 63,1 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Grangettes. Grangettes a approuvé l'initiative, contrairement à son canton."
2086,58.5,58.5,41.5,"Massonnens (FR)","C'est oui à 58,5 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Massonnens. Massonnens a approuvé l'initiative, contrairement à son canton."
2087,58.9,58.9,41.1,"Mézières (FR)","Les électeurs de Mézières (FR) valident l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 58,9 pour cent des voix. Mézières (FR) a approuvé l'initiative, contrairement à son canton."
2089,26.5,26.5,73.5,"Montet (Glâne) (FR)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite échoue à Montet (Glâne) avec 73,5 pour cent des suffrages. Montet (Glâne) a rejeté l'initiative, tout comme son canton."
2096,33,33,67,"Romont (FR)","A Romont (FR), les habitants disent non à 67 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite. Romont (FR) a rejeté l'initiative, tout comme son canton."
2097,49.9,49.9,50.1,"Rue (FR)","C'est non à 50,1 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Rue. Rue a rejeté l'initiative, tout comme son canton."
2099,62,62,38,"Siviriez (FR)","L'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite passe la rampe à Siviriez avec 62 pour cent de oui. Siviriez a approuvé l'initiative, contrairement à son canton."
2102,66,66,34,"Ursy (FR)","A Ursy, les habitants sont favorables à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite avec 66 pour cent des suffrages. Ursy a approuvé l'initiative, contrairement à son canton."
2113,33.6,33.6,66.4,"Vuisternens-devant-Romont (FR)","C'est non à 66,4 pour cent à l'initiative des Jeunes PLR pour augmenter l'âge du départ à la retraite à Vuisternens-devant-Romont. Vuisternens-devant-Romont a rejeté l'initiative, tout comme son canton."
