"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1,73.6,73.6,26.4,"Aeugst am Albis ZH","Die Gemeinde Aeugst am Albis hat die sogenannte ""Anti-Chaoten-Initiative"" mit 73,6 Prozent und den Gegenvorschlag des Kantonsrates mit 66,7 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 98,9 Prozent für den Gegenvorschlag aus."
2,33,33,67,"Affoltern am Albis ZH","Affoltern am Albis hat sowohl die sogenannte ""Anti-Chaoten-Initiative"" mit 67 Prozent Nein als auch den Gegenvorschlag des Kantonsrats mit 84,1 Prozent Nein abgelehnt."
3,86.1,86.1,13.9,"Bonstetten ZH","Die sogenannte ""Anti-Chaoten-Initiative"" ist in Bonstetten mit 86,1 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 76,8 Prozent abgelehnt."
4,57.4,57.4,42.6,"Hausen am Albis ZH","Hausen am Albis hat mit 57,4 Prozent Ja gesagt zur sogenannten ""Anti-Chaoten-Initiative"". Den Gegenvorschlag des Kantonsrates lehnte eine Mehrheit von 61 Prozent ab."
5,72,72,28,"Hedingen ZH","Die Gemeinde Hedingen hat die sogenannte ""Anti-Chaoten-Initiative"" mit 72 Prozent angenommen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 56,4 Prozent abgelehnt."
6,35.6,35.6,64.4,"Kappel am Albis ZH","Kappel am Albis hat mit 64,4 Prozent Nein gesagt zur sogenanntenn ""Anti-Chaoten-Initiative"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 65,7 Prozent."
7,32,32,68,"Knonau ZH","Knonau hat sich mit 68 Prozent gegen die sogenannte ""Anti-Chaoten-Initiative"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 81 Prozent angenommen."
8,68,68,32,"Maschwanden ZH","Maschwanden hat mit 68 Prozent Ja gesagt zur sogenannten ""Anti-Chaoten-Initiative"". Den Gegenvorschlag des Kantonsrates lehnte eine Mehrheit von 58,7 Prozent ab."
9,84.2,84.2,15.8,"Mettmenstetten ZH","84,2 Prozent der Stimmbürgerinnen und Stimmbürger von Mettmenstetten haben sich für die sogenannte ""Anti-Chaoten-Initiative"" und 52,4 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 70,6 Prozent dem Gegenvorschlag den Vorrang."
10,48.5,48.5,51.5,"Obfelden ZH","Weder die sogenannte ""Anti-Chaoten-Initiative"" (51,5 Prozent Nein) noch der Gegenvorschlag des Kantonsrats (94,7 Prozent Nein) haben in Obfelden eine Mehrheit gefunden."
11,76.4,76.4,23.6,"Ottenbach ZH","Die sogenannte ""Anti-Chaoten-Initiative"" ist in Ottenbach mit 76,4 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Kantonsrates überzeugte einen Mehrheit von 55,5 Prozent. Bei der Stichfrage bevorzugten 68 Prozent den Gegenvorschlag."
12,60.8,60.8,39.2,"Rifferswil ZH","Die Gemeinde Rifferswil hat die sogenannte ""Anti-Chaoten-Initiative"" mit 60,8 Prozent angenommen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 87,2 Prozent abgelehnt."
13,72,72,28,"Stallikon ZH","72 Prozent der Stimmbürgerinnen und Stimmbürger von Stallikon haben sich für die sogenannte ""Anti-Chaoten-Initiative"" und 52,7 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 59,6 Prozent dem Gegenvorschlag den Vorrang."
14,2.5,2.5,97.5,"Wettswil am Albis ZH","Wettswil am Albis hat mit 97,5 Prozent Nein gesagt zur sogenanntenn ""Anti-Chaoten-Initiative"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 52,4 Prozent."
22,66,66,34,"Benken ZH","Die sogenannte ""Anti-Chaoten-Initiative"" ist in Benken ZH mit 66 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Kantonsrates überzeugte einen Mehrheit von 81,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 97,8 Prozent für die Volksinitiative ausgesprochen."
23,42.3,42.3,57.7,"Berg am Irchel ZH","Berg am Irchel hat mit 57,7 Prozent Nein gesagt zur sogenanntenn ""Anti-Chaoten-Initiative"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 58,2 Prozent."
24,45.5,45.5,54.5,"Buch am Irchel ZH","54,5 Prozent der Abstimmenden in Buch am Irchel haben sich gegen die sogenannte ""Anti-Chaoten-Initiative"" ausgesprochen. Der Gegenvorschlag des Kantonsrates hingegen erhielt eine Zustimmung von 60,9 Prozent."
25,53.2,53.2,46.8,"Dachsen ZH","Dachsen hat mit 53,2 Prozent Ja gesagt zur sogenannten ""Anti-Chaoten-Initiative"". Den Gegenvorschlag des Kantonsrates lehnte eine Mehrheit von 77,8 Prozent ab."
26,73.6,73.6,26.4,"Dorf ZH","73,6 der Stimmbürgerinnen und Stimmbürger von Dorf haben sich für die sogenannte ""Anti-Chaoten-Initiative"" und 68,2 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 70,5 Prozent der Volksinitiative den Vorrang."
27,62.7,62.7,37.3,"Feuerthalen ZH","Die sogenannte ""Anti-Chaoten-Initiative"" ist in Feuerthalen mit 62,7 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 82,5 Prozent abgelehnt."
28,86,86,14,"Flaach ZH","Die sogenannte ""Anti-Chaoten-Initiative"" ist in Flaach mit 86 Prozent der Stimmen angenommen worden. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 78,1 Prozent abgelehnt."
29,45.5,45.5,54.5,"Flurlingen ZH","Flurlingen hat mit 54,5 Prozent Nein gesagt zur sogenanntenn ""Anti-Chaoten-Initiative"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 52,8 Prozent."
31,50,50,50,"Henggart ZH","Henggart hat die sogenannte ""Anti-Chaoten-Initiative"" mit 50 Prozent und den Gegenvorschlag des Kantonsrates mit 68,5 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 73,8 Prozent für die Volksinitiative ausgesprochen."
33,60.5,60.5,39.5,"Kleinandelfingen ZH","Die Gemeinde Kleinandelfingen hat die sogenannte ""Anti-Chaoten-Initiative"" mit 60,5 Prozent angenommen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 99,2 Prozent abgelehnt."
34,46.3,46.3,53.7,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen hat sowohl die sogenannte ""Anti-Chaoten-Initiative"" mit 53,7 Prozent Nein als auch den Gegenvorschlag des Kantonsrats mit 59,6 Prozent Nein abgelehnt."
35,81.5,81.5,18.5,"Marthalen ZH","Die Gemeinde Marthalen hat die sogenannte ""Anti-Chaoten-Initiative"" mit 81,5 Prozent angenommen. Der Gegenvorschlag des Kantonsrates hingegen wurde mit 79,9 Prozent abgelehnt."
37,71.4,71.4,28.6,"Ossingen ZH","Die sogenannte ""Anti-Chaoten-Initiative"" ist in Ossingen mit 71,4 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag des Kantonsrates überzeugte einen Mehrheit von 59,7 Prozent. Bei der Stichfrage bevorzugten 90 Prozent den Gegenvorschlag."
38,39,39,61,"Rheinau ZH","Rheinau hat sowohl die sogenannte ""Anti-Chaoten-Initiative"" mit 61 Prozent Nein als auch den Gegenvorschlag des Kantonsrats mit 54,8 Prozent Nein abgelehnt."
39,31.1,31.1,68.9,"Thalheim an der Thur ZH","Thalheim an der Thur hat mit 68,9 Prozent Nein gesagt zur sogenanntenn ""Anti-Chaoten-Initiative"". Der Gegenvorschlag des Kantonsrates hingegen fand eine Ja-Mehrheit von 77,5 Prozent."
40,54.8,54.8,45.2,"Trüllikon ZH","54,8 Prozent der Stimmbürgerinnen und Stimmbürger von Trüllikon haben sich für die sogenannte ""Anti-Chaoten-Initiative"" und 58,5 Prozent für den Gegenvorschlag des Kantonsrats ausgesprochen. Bei der Stichfrage gaben 76,6 Prozent dem Gegenvorschlag den Vorrang."
41,15,15,85,"Truttikon ZH","Weder die sogenannte ""Anti-Chaoten-Initiative"" (85 Prozent Nein) noch der Gegenvorschlag des Kantonsrats (55,8 Prozent Nein) haben in Truttikon eine Mehrheit gefunden."
43,72.3,72.3,27.7,"Volken ZH","Die Gemeinde Volken hat die sogenannte ""Anti-Chaoten-Initiative"" mit 72,3 Prozent und den Gegenvorschlag des Kantonsrates mit 72,1 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 62,7 Prozent für den Gegenvorschlag aus."
