"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
301,38.1,38.1,61.9,"Aarberg (BE)","Les habitants d'Aarberg s'opposent à l'introduction d'une procédure législative urgente avec 61,9 pour cent de non. Aarberg a rejeté le texte, tout comme son canton."
302,64,64,36,"Bargen (BE)","A Bargen (BE), les habitants disent oui à 64 pour cent à l'introduction d'une procédure législative urgente. Bargen (BE) a approuvé le texte, contrairement à son canton."
303,64.9,64.9,35.1,"Grossaffoltern (BE)","A Grossaffoltern, les habitants disent oui à 64,9 pour cent à l'introduction d'une procédure législative urgente. Grossaffoltern a approuvé le texte, contrairement à son canton."
304,74.2,74.2,25.8,"Kallnach (BE)","Les habitants de Kallnach acceptent de se doter d'une procédure législative urgente avec 74,2 pour cent de oui. Kallnach a approuvé le texte, contrairement à son canton."
305,90.1,90.1,9.9,"Kappelen (BE)","A Kappelen, les habitants disent oui à 90,1 pour cent à l'introduction d'une procédure législative urgente. Kappelen a approuvé le texte, contrairement à son canton."
306,48.7,48.7,51.3,"Lyss (BE)","Les habitants de Lyss rejettent l'introduction d'une procédure législative urgente avec 51,3 pour cent de non. Lyss a rejeté le texte, tout comme son canton."
307,41.8,41.8,58.2,"Meikirch (BE)","Les habitants de Meikirch s'opposent à l'introduction d'une procédure législative urgente avec 58,2 pour cent de non. Meikirch a rejeté le texte, tout comme son canton."
309,38.7,38.7,61.3,"Radelfingen (BE)","Les habitants de Radelfingen rejettent l'introduction d'une procédure législative urgente avec 61,3 pour cent de non. Radelfingen a rejeté le texte, tout comme son canton."
310,64.5,64.5,35.5,"Rapperswil (BE)","Les habitants de Rapperswil (BE) acceptent de se doter d'une procédure législative urgente avec 64,5 pour cent de oui. Rapperswil (BE) a approuvé le texte, contrairement à son canton."
311,33,33,67,"Schüpfen (BE)","A Schüpfen, les habitants disent non à 67 pour cent à l'introduction d'une procédure législative urgente. Schüpfen a rejeté le texte, tout comme son canton."
312,97.1,97.1,2.9,"Seedorf (BE)","Les habitants de Seedorf (BE) approuvent l'introduction d'une procédure législative urgente avec 97,1 pour cent de oui. Seedorf (BE) a approuvé le texte, contrairement à son canton."
321,50.9,50.9,49.1,"Aarwangen (BE)","Les habitants d'Aarwangen approuvent l'introduction d'une procédure législative urgente avec 50,9 pour cent de oui. Aarwangen a approuvé le texte, contrairement à son canton."
322,53.3,53.3,46.7,"Auswil (BE)","Les habitants d'Auswil acceptent de se doter d'une procédure législative urgente avec 53,3 pour cent de oui. Auswil a approuvé le texte, contrairement à son canton."
323,50.2,50.2,49.8,"Bannwil (BE)","Les habitants de Bannwil approuvent l'introduction d'une procédure législative urgente avec 50,2 pour cent de oui. Bannwil a approuvé le texte, contrairement à son canton."
324,20.6,20.6,79.4,"Bleienbach (BE)","Les habitants de Bleienbach s'opposent à l'introduction d'une procédure législative urgente avec 79,4 pour cent de non. Bleienbach a rejeté le texte, tout comme son canton."
325,64.7,64.7,35.3,"Busswil bei Melchnau (BE)","A Busswil bei Melchnau, les habitants disent oui à 64,7 pour cent à l'introduction d'une procédure législative urgente. Busswil bei Melchnau a approuvé le texte, contrairement à son canton."
326,62.4,62.4,37.6,"Gondiswil (BE)","Les habitants de Gondiswil acceptent de se doter d'une procédure législative urgente avec 62,4 pour cent de oui. Gondiswil a approuvé le texte, contrairement à son canton."
329,52.6,52.6,47.4,"Langenthal (BE)","A Langenthal, les habitants disent oui à 52,6 pour cent à l'introduction d'une procédure législative urgente. Langenthal a approuvé le texte, contrairement à son canton."
331,56.9,56.9,43.1,"Lotzwil (BE)","Les habitants de Lotzwil approuvent l'introduction d'une procédure législative urgente avec 56,9 pour cent de oui. Lotzwil a approuvé le texte, contrairement à son canton."
332,62.3,62.3,37.7,"Madiswil (BE)","A Madiswil, les habitants disent oui à 62,3 pour cent à l'introduction d'une procédure législative urgente. Madiswil a approuvé le texte, contrairement à son canton."
333,68.9,68.9,31.1,"Melchnau (BE)","Les habitants de Melchnau approuvent l'introduction d'une procédure législative urgente avec 68,9 pour cent de oui. Melchnau a approuvé le texte, contrairement à son canton."
335,22.9,22.9,77.1,"Oeschenbach (BE)","Les habitants d'Oeschenbach s'opposent à l'introduction d'une procédure législative urgente avec 77,1 pour cent de non. Oeschenbach a rejeté le texte, tout comme son canton."
336,73,73,27,"Reisiswil (BE)","A Reisiswil, les habitants disent oui à 73 pour cent à l'introduction d'une procédure législative urgente. Reisiswil a approuvé le texte, contrairement à son canton."
337,83.3,83.3,16.7,"Roggwil (BE)","A Roggwil (BE), les habitants disent oui à 83,3 pour cent à l'introduction d'une procédure législative urgente. Roggwil (BE) a approuvé le texte, contrairement à son canton."
338,53.7,53.7,46.3,"Rohrbach (BE)","Les habitants de Rohrbach approuvent l'introduction d'une procédure législative urgente avec 53,7 pour cent de oui. Rohrbach a approuvé le texte, contrairement à son canton."
339,25.7,25.7,74.3,"Rohrbachgraben (BE)","Les habitants de Rohrbachgraben s'opposent à l'introduction d'une procédure législative urgente avec 74,3 pour cent de non. Rohrbachgraben a rejeté le texte, tout comme son canton."
340,47.5,47.5,52.5,"Rütschelen (BE)","A Rütschelen, les habitants disent non à 52,5 pour cent à l'introduction d'une procédure législative urgente. Rütschelen a rejeté le texte, tout comme son canton."
341,40.3,40.3,59.7,"Schwarzhäusern (BE)","Les habitants de Schwarzhäusern rejettent l'introduction d'une procédure législative urgente avec 59,7 pour cent de non. Schwarzhäusern a rejeté le texte, tout comme son canton."
342,85.9,85.9,14.1,"Thunstetten (BE)","Les habitants de Thunstetten approuvent l'introduction d'une procédure législative urgente avec 85,9 pour cent de oui. Thunstetten a approuvé le texte, contrairement à son canton."
344,53.1,53.1,46.9,"Ursenbach (BE)","A Ursenbach, les habitants disent oui à 53,1 pour cent à l'introduction d'une procédure législative urgente. Ursenbach a approuvé le texte, contrairement à son canton."
345,25.9,25.9,74.1,"Wynau (BE)","Les habitants de Wynau rejettent l'introduction d'une procédure législative urgente avec 74,1 pour cent de non. Wynau a rejeté le texte, tout comme son canton."
351,32.4,32.4,67.6,"Berne (BE)","A Berne, les habitants disent non à 67,6 pour cent à l'introduction d'une procédure législative urgente. Berne a rejeté le texte, tout comme son canton."
352,52.7,52.7,47.3,"Bolligen (BE)","Les habitants de Bolligen acceptent de se doter d'une procédure législative urgente avec 52,7 pour cent de oui. Bolligen a approuvé le texte, contrairement à son canton."
353,5.7,5.7,94.3,"Bremgarten bei Bern (BE)","Les habitants de Bremgarten bei Bern s'opposent à l'introduction d'une procédure législative urgente avec 94,3 pour cent de non. Bremgarten bei Bern a rejeté le texte, tout comme son canton."
354,35.6,35.6,64.4,"Kirchlindach (BE)","Les habitants de Kirchlindach s'opposent à l'introduction d'une procédure législative urgente avec 64,4 pour cent de non. Kirchlindach a rejeté le texte, tout comme son canton."
355,82.3,82.3,17.7,"Köniz (BE)","Les habitants de Köniz acceptent de se doter d'une procédure législative urgente avec 82,3 pour cent de oui. Köniz a approuvé le texte, contrairement à son canton."
356,50.8,50.8,49.2,"Muri bei Bern (BE)","Les habitants de Muri bei Bern approuvent l'introduction d'une procédure législative urgente avec 50,8 pour cent de oui. Muri bei Bern a approuvé le texte, contrairement à son canton."
357,45.6,45.6,54.4,"Oberbalm (BE)","A Oberbalm, les habitants disent non à 54,4 pour cent à l'introduction d'une procédure législative urgente. Oberbalm a rejeté le texte, tout comme son canton."
358,55.1,55.1,44.9,"Stettlen (BE)","Les habitants de Stettlen approuvent l'introduction d'une procédure législative urgente avec 55,1 pour cent de oui. Stettlen a approuvé le texte, contrairement à son canton."
359,66.2,66.2,33.8,"Vechigen (BE)","Les habitants de Vechigen acceptent de se doter d'une procédure législative urgente avec 66,2 pour cent de oui. Vechigen a approuvé le texte, contrairement à son canton."
360,29.5,29.5,70.5,"Wohlen bei Bern (BE)","Les habitants de Wohlen bei Bern s'opposent à l'introduction d'une procédure législative urgente avec 70,5 pour cent de non. Wohlen bei Bern a rejeté le texte, tout comme son canton."
361,73.6,73.6,26.4,"Zollikofen (BE)","A Zollikofen, les habitants disent oui à 73,6 pour cent à l'introduction d'une procédure législative urgente. Zollikofen a approuvé le texte, contrairement à son canton."
362,81.6,81.6,18.4,"Ittigen (BE)","A Ittigen, les habitants disent oui à 81,6 pour cent à l'introduction d'une procédure législative urgente. Ittigen a approuvé le texte, contrairement à son canton."
363,32.3,32.3,67.7,"Ostermundigen (BE)","Les habitants d'Ostermundigen rejettent l'introduction d'une procédure législative urgente avec 67,7 pour cent de non. Ostermundigen a rejeté le texte, tout comme son canton."
371,93.6,93.6,6.4,"Bienne (BE)","Les habitants de Bienne approuvent l'introduction d'une procédure législative urgente avec 93,6 pour cent de oui. Bienne a approuvé le texte, contrairement à son canton."
372,31.3,31.3,68.7,"Evilard (BE)","Les habitants d'Evilard rejettent l'introduction d'une procédure législative urgente avec 68,7 pour cent de non. Evilard a rejeté le texte, tout comme son canton."
381,7,7,93,"Arch (BE)","Les habitants d'Arch s'opposent à l'introduction d'une procédure législative urgente avec 93 pour cent de non. Arch a rejeté le texte, tout comme son canton."
382,21.5,21.5,78.5,"Büetigen (BE)","A Büetigen, les habitants disent non à 78,5 pour cent à l'introduction d'une procédure législative urgente. Büetigen a rejeté le texte, tout comme son canton."
383,67.2,67.2,32.8,"Büren an der Aare (BE)","Les habitants de Büren an der Aare acceptent de se doter d'une procédure législative urgente avec 67,2 pour cent de oui. Büren an der Aare a approuvé le texte, contrairement à son canton."
385,50.2,50.2,49.8,"Diessbach bei Büren (BE)","Les habitants de Diessbach bei Büren approuvent l'introduction d'une procédure législative urgente avec 50,2 pour cent de oui. Diessbach bei Büren a approuvé le texte, contrairement à son canton."
386,69.5,69.5,30.5,"Dotzigen (BE)","A Dotzigen, les habitants disent oui à 69,5 pour cent à l'introduction d'une procédure législative urgente. Dotzigen a approuvé le texte, contrairement à son canton."
387,35.5,35.5,64.5,"Longeau (BE)","Les habitants de Longeau s'opposent à l'introduction d'une procédure législative urgente avec 64,5 pour cent de non. Longeau a rejeté le texte, tout comme son canton."
388,4.6,4.6,95.4,"Leuzigen (BE)","Les habitants de Leuzigen rejettent l'introduction d'une procédure législative urgente avec 95,4 pour cent de non. Leuzigen a rejeté le texte, tout comme son canton."
390,11.4,11.4,88.6,"Meinisberg (BE)","Les habitants de Meinisberg rejettent l'introduction d'une procédure législative urgente avec 88,6 pour cent de non. Meinisberg a rejeté le texte, tout comme son canton."
391,45.6,45.6,54.4,"Oberwil bei Büren (BE)","Les habitants d'Oberwil bei Büren rejettent l'introduction d'une procédure législative urgente avec 54,4 pour cent de non. Oberwil bei Büren a rejeté le texte, tout comme son canton."
392,40.6,40.6,59.4,"Perles (BE)","Les habitants de Perles rejettent l'introduction d'une procédure législative urgente avec 59,4 pour cent de non. Perles a rejeté le texte, tout comme son canton."
393,16.8,16.8,83.2,"Rüti bei Büren (BE)","Les habitants de Rüti bei Büren s'opposent à l'introduction d'une procédure législative urgente avec 83,2 pour cent de non. Rüti bei Büren a rejeté le texte, tout comme son canton."
394,88.4,88.4,11.6,"Wengi (BE)","Les habitants de Wengi acceptent de se doter d'une procédure législative urgente avec 88,4 pour cent de oui. Wengi a approuvé le texte, contrairement à son canton."
