"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1,23.1,23.1,76.9,"Aeugst am Albis ZH","Aeugst am Albis hat die Vorlage zur Pistenverlängerung Flughafen Zürich mit 76,9 Prozent abgelehnt. Aeugst am Albis hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
2,13.2,13.2,86.8,"Affoltern am Albis ZH","Affoltern am Albis hat die Vorlage zur Pistenverlängerung Flughafen Zürich mit 86,8 Prozent abgelehnt. Affoltern am Albis hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
3,83.2,83.2,16.8,"Bonstetten ZH","Bonstetten hat die Vorlage zur Pistenverlängerung Flughafen Zürich mit 83,2 Prozent angenommen. Bonstetten hat damit anders abgestimmt als der gesamte Kanton, der die Vorlage abgelehnt hat."
4,92.6,92.6,7.4,"Hausen am Albis ZH","92,6 Prozent der Stimmbürgerinnen und Stimmbürger von Hausen am Albis haben der Vorlage zur Pistenverlängerung Flughafen Zürich zugestimmt. Hausen am Albis hat damit anders abgestimmt als der gesamte Kanton, der die Vorlage abgelehnt hat."
5,37.1,37.1,62.9,"Hedingen ZH","Nein zur Vorlage zur Pistenverlängerung Flughafen Zürich in Hedingen: 62,9 Prozent haben die Vorlage abgelehnt. Hedingen hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
6,31.6,31.6,68.4,"Kappel am Albis ZH","Kappel am Albis hat die Vorlage zur Pistenverlängerung Flughafen Zürich mit 68,4 Prozent abgelehnt. Kappel am Albis hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
7,68.3,68.3,31.7,"Knonau ZH","Mit 68,3 Prozent Ja hat sich Knonau für die Vorlage zur Pistenverlängerung Flughafen Zürich ausgesprochen. Knonau hat damit anders abgestimmt als der gesamte Kanton, der die Vorlage abgelehnt hat."
8,43.1,43.1,56.9,"Maschwanden ZH","Keine Mehrheit für die Vorlage zur Pistenverlängerung Flughafen Zürich in Maschwanden. 56,9 Prozent haben sie verworfen. Maschwanden hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
9,12.5,12.5,87.5,"Mettmenstetten ZH","Keine Mehrheit für die Vorlage zur Pistenverlängerung Flughafen Zürich in Mettmenstetten. 87,5 Prozent haben sie verworfen. Mettmenstetten hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
10,95.2,95.2,4.8,"Obfelden ZH","95,2 Prozent der Stimmbürgerinnen und Stimmbürger von Obfelden haben der Vorlage zur Pistenverlängerung Flughafen Zürich zugestimmt. Obfelden hat damit anders abgestimmt als der gesamte Kanton, der die Vorlage abgelehnt hat."
11,40,40,60,"Ottenbach ZH","Nein zur Vorlage zur Pistenverlängerung Flughafen Zürich in Ottenbach: 60 Prozent haben die Vorlage abgelehnt. Ottenbach hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
12,45.6,45.6,54.4,"Rifferswil ZH","Nein zur Vorlage zur Pistenverlängerung Flughafen Zürich in Rifferswil: 54,4 Prozent haben die Vorlage abgelehnt. Rifferswil hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
13,46.7,46.7,53.3,"Stallikon ZH","Keine Mehrheit für die Vorlage zur Pistenverlängerung Flughafen Zürich in Stallikon. 53,3 Prozent haben sie verworfen. Stallikon hat damit gleich abgestimmt wie der Kanton, der die Vorlage auch abgelehnt hat."
