"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6002,42.6,42.6,57.4,"Brigue-Glis (VS)","Ni la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers, ni celle n'octroyant pas ces droits, n'ont trouvé grâce aux yeux des électeurs de Brigue-Glis. Ils ont refusé les deux textes avec respectivement 57,4 pour cent et 4'809 pour cent de non."
6004,49.9,49.9,50.1,"Eggerberg (VS)","Les électeurs d'Eggerberg ont refusé la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 50,1 pour cent de non. Ils ont aussi dit non à 7'563 pour cent à la variante qui n'octroie pas ces droits."
6007,51.4,51.4,48.6,"Naters (VS)","Les habitants de Naters sont pour la nouvelle constitution cantonale avec la variante allouant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 51,4 pour cent de oui. Ils s'opposent par contre à la version qui n'octroie pas ces droits avec 52,3 pour cent de non."
6008,89.6,89.6,10.4,"Ried-Brig (VS)","Les habitants de Ried-Brig approuvent la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 89,6 pour cent de oui. Ils disent également oui à la variante qui n'octroie pas ces droits avec 55 pour cent de oui. Les ayants droit ont cependant donné leur préférence à la deuxième proposition avec 66 pour cent de oui."
6009,12.8,12.8,87.2,"Simplon (VS)","Les habitants de Simplon disent non à la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C à 87,2 pour cent de non. Ils approuvent par contre la variante qui n'octroie pas ces droits avec 54,9 pour cent de oui."
6010,56,56,44,"Termen (VS)","Les habitants de Termen acceptent la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 56 pour cent de oui. Ils refusent par contre la variante qui n'octroie pas ces droits aux détenteurs de permis C."
6011,80.8,80.8,19.2,"Zwischbergen (VS)","Les habitants de Zwischbergen acceptent la nouvelle constitution cantonale avec la variante allouant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 80,8 pour cent de oui. Ils approuvent aussi la variante qui n'octroie pas ces droits aux étrangers détenteurs d'un permis C avec 70,9 pour cent de oui. Les ayants droit tranchent cependant en faveur de la deuxième proposition avec 84 pour cent de oui."
6021,84.6,84.6,15.4,"Ardon (VS)","Les habitants d'Ardon acceptent la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 84,6 pour cent de oui. Ils refusent par contre la variante qui n'octroie pas ces droits aux détenteurs de permis C."
6022,48.9,48.9,51.1,"Chamoson (VS)","Les habitants de Chamoson refusent la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 51,1 pour cent de non. Ils acceptent par contre la variante qui n'octroie pas ces droits avec 91,1 pour cent de oui."
6023,77.1,77.1,22.9,"Conthey (VS)","Les habitants de Conthey sont pour la nouvelle constitution cantonale avec la variante allouant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 77,1 pour cent de oui. Ils s'opposent par contre à la version qui n'octroie pas ces droits avec 53,9 pour cent de non."
6024,29.2,29.2,70.8,"Nendaz (VS)","C'est deux fois à non à Nendaz. Les ayants droit ont refusé la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 70,8 pour cent de non. Ils ont réservé le même sort à la variante qui n'octroie pas ces droits avec 8'886 pour cent de non."
6025,13.4,13.4,86.6,"Vétroz (VS)","Ni la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers, ni celle n'octroyant pas ces droits, n'ont trouvé grâce aux yeux des électeurs de Vétroz. Ils ont refusé les deux textes avec respectivement 86,6 pour cent et 6'699 pour cent de non."
6032,75.8,75.8,24.2,"Bourg-Saint-Pierre (VS)","Les habitants de Bourg-Saint-Pierre disent oui à 75,8 pour cent à la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C. Ils s'opposent par contre à la variante qui n'octroie pas ces droits, avec 57 pour cent de non."
6033,27.7,27.7,72.3,"Liddes (VS)","Ni la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers, ni celle n'octroyant pas ces droits, n'ont trouvé grâce aux yeux des électeurs de Liddes. Ils ont refusé les deux textes avec respectivement 72,3 pour cent et 9'856 pour cent de non."
6034,49,49,51,"Orsières (VS)","Ni la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers, ni celle n'octroyant pas ces droits, n'ont trouvé grâce aux yeux des électeurs d'Orsières. Ils ont refusé les deux textes avec respectivement 51 pour cent et 9'668 pour cent de non."
6035,64.8,64.8,35.2,"Sembrancher (VS)","Les habitants de Sembrancher disent oui à 64,8 pour cent à la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C. Ils s'opposent par contre à la variante qui n'octroie pas ces droits, avec 83,5 pour cent de non."
6037,14.9,14.9,85.1,"Val de Bagnes (VS)","Les électeurs de Val de Bagnes ont refusé la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 85,1 pour cent de non. Ils ont aussi dit non à 7'718 pour cent à la variante qui n'octroie pas ces droits."
6052,98.6,98.6,1.4,"Bellwald (VS)","Les habitants de Bellwald acceptent la nouvelle constitution cantonale avec la variante octroyant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 98,6 pour cent de oui. Ils approuvent également la variante qui ne prévoit pas ces droits avec 57,1 pour cent de oui. Les ayants droit tranchent cependant en faveur de la nouvelle constitution avec ces droits accordés aux détenteurs de permis C avec 93,7 pour cent de oui."
6054,89.3,89.3,10.7,"Binn (VS)","Les habitants de Binn sont pour la nouvelle constitution cantonale avec la variante allouant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 89,3 pour cent de oui. Ils s'opposent par contre à la version qui n'octroie pas ces droits avec 74,1 pour cent de non."
6056,47.8,47.8,52.2,"Ernen (VS)","C'est deux fois à non à Ernen. Les ayants droit ont refusé la nouvelle constitution cantonale avec la variante accordant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 52,2 pour cent de non. Ils ont réservé le même sort à la variante qui n'octroie pas ces droits avec 8'768 pour cent de non."
6057,95.1,95.1,4.9,"Fiesch (VS)","Les habitants de Fiesch disent oui à 95,1 pour cent à la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C. Ils s'opposent par contre à la variante qui n'octroie pas ces droits, avec 55,2 pour cent de non."
6058,94,94,6,"Fieschertal (VS)","Les habitants de Fieschertal sont pour la nouvelle constitution cantonale avec la variante allouant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 94 pour cent de oui. Ils s'opposent par contre à la version qui n'octroie pas ces droits avec 63,2 pour cent de non."
6061,8.4,8.4,91.6,"Lax (VS)","Les électeurs de Lax ont refusé la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 91,6 pour cent de non. Ils ont aussi dit non à 8'544 pour cent à la variante qui n'octroie pas ces droits."
6076,56.3,56.3,43.7,"Obergoms (VS)","Les habitants d'Obergoms acceptent la nouvelle constitution cantonale avec la variante allouant le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 56,3 pour cent de oui. Ils approuvent aussi la variante qui n'octroie pas ces droits aux étrangers détenteurs d'un permis C avec 63 pour cent de oui. Les ayants droit tranchent cependant en faveur de la deuxième proposition avec 59,2 pour cent de oui."
6077,44.1,44.1,55.9,"Goms (VS)","Les électeurs de Goms ont refusé la nouvelle constitution cantonale avec la variante qui accorde le droit de voter et d'être élu au niveau communal aux étrangers qui détiennent un permis C avec 55,9 pour cent de non. Ils ont aussi dit non à 9'291 pour cent à la variante qui n'octroie pas ces droits."
